,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
3778,1,15,1,6,1,14,1,1,1,5,5,1,0,1,0,0,23,0,1,6,12,4,13,0,1,6,17,2,13,0,12,0,0.6666666666666666,0.3333333333333333,0
3779,1,14,1,13,1,1,1,2,3,4,3,0,0,1,0,0,25,0,2,7,10,3,13,0,1,8,10,3,11,4,10,1,0.42857142857142855,0.375,0
3780,1,9,1,12,1,1,1,3,3,2,2,1,0,1,0,0,18,0,0,8,8,7,13,0,0,8,8,7,13,0,10,1,0.875,0.875,1
3781,1,1,3,5,1,1,1,1,28,5,8,1,0,1,0,1,19,0,0,6,6,6,12,0,0,6,6,6,12,0,9,0,1.0,1.0,1
3782,1,8,2,16,1,1,1,1,14,6,6,1,0,1,0,0,18,0,0,7,10,7,12,0,0,7,7,7,13,0,12,0,1.0,1.0,1
3783,1,1,2,12,1,1,1,1,14,5,5,1,0,1,0,1,19,0,0,7,9,5,13,0,0,7,9,6,12,0,12,0,0.7142857142857143,0.8571428571428571,0
3784,1,4,1,3,0,15,1,22,14,10,4,0,0,1,0,0,36,0,6,10,15,4,13,0,5,9,10,4,13,0,8,1,0.4,0.4444444444444444,0
3785,1,15,1,4,1,14,1,1,28,5,10,0,0,1,1,1,20,0,0,6,18,3,12,0,0,6,17,3,11,0,15,2,0.5,0.5,0
3786,1,8,2,2,1,1,14,1,1,3,4,1,0,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0
3787,1,1,1,10,1,1,1,23,28,10,9,1,0,1,1,0,18,0,0,6,9,5,11,0,0,6,12,0,0,0,11,0,0.8333333333333334,0.0,0
3788,1,15,1,4,1,14,1,3,1,5,7,0,0,1,1,0,19,0,0,6,8,5,11,0,0,6,11,6,11,0,12,0,0.8333333333333334,1.0,0
3789,1,8,1,10,1,1,1,1,34,5,3,1,1,0,1,0,20,0,3,9,9,3,13,0,2,6,6,2,12,0,8,1,0.3333333333333333,0.3333333333333333,0
3790,1,1,2,12,1,1,1,13,14,5,8,1,0,1,1,0,18,0,0,7,9,7,14,0,0,8,10,8,13,0,15,2,1.0,1.0,1
3791,1,15,1,8,1,14,1,3,1,4,7,1,1,1,1,0,20,0,2,6,9,4,11,0,1,6,13,3,10,0,12,0,0.6666666666666666,0.5,0
3792,1,9,1,7,1,1,1,13,1,12,4,1,1,0,1,0,24,0,0,5,8,0,0,0,0,5,5,0,0,0,9,0,0.0,0.0,0
3793,1,8,1,15,1,1,1,13,28,6,8,1,0,1,1,0,19,0,0,6,6,0,0,0,0,6,0,0,0,0,8,1,0.0,0.0,0
3794,1,8,1,7,1,1,1,13,14,8,10,1,0,1,1,0,18,0,0,5,9,1,12,0,0,5,10,2,12,3,7,2,0.2,0.4,0
3795,1,1,3,7,1,1,1,4,28,3,8,1,0,1,1,0,18,0,0,5,8,5,14,0,0,5,6,5,13,0,8,1,1.0,1.0,1
3796,1,1,1,11,1,1,1,1,14,5,5,0,0,1,1,0,18,0,0,6,8,6,13,0,0,6,7,5,11,0,8,1,1.0,0.8333333333333334,1
3797,1,14,2,14,1,1,1,3,14,2,8,1,0,1,1,0,22,0,0,6,12,0,0,0,0,6,6,0,0,0,16,0,0.0,0.0,0
3798,1,1,1,14,1,1,1,13,28,10,10,0,0,1,1,0,19,0,0,6,8,6,14,0,0,6,7,6,13,0,11,0,1.0,1.0,1
3799,2,12,1,6,1,9,1,1,29,6,4,1,1,0,0,0,32,0,0,6,7,0,0,0,0,6,6,0,0,0,13,0,0.0,0.0,0
3800,1,8,1,16,1,1,1,19,14,1,4,1,0,1,0,1,21,0,0,6,12,0,0,0,0,6,12,0,0,0,7,2,0.0,0.0,0
3801,1,9,1,12,1,1,1,22,27,7,7,1,0,1,0,1,19,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
3802,4,14,1,3,0,1,1,23,27,10,10,0,0,1,0,1,39,0,3,9,9,9,13,0,2,7,10,7,11,0,12,3,1.0,1.0,1
3803,1,14,1,3,0,8,1,19,24,1,1,1,0,1,0,0,30,0,3,9,11,9,12,0,2,7,7,7,12,0,7,2,1.0,1.0,1
3804,1,1,1,9,1,1,1,1,14,6,6,1,0,1,0,0,18,0,0,5,10,4,10,1,0,5,13,2,10,0,9,0,0.8,0.4,0
3805,2,14,1,17,0,1,1,22,27,10,10,1,0,1,0,0,38,0,4,10,14,4,10,0,2,10,10,2,10,0,7,2,0.4,0.2,0
3806,1,1,3,5,1,1,1,19,27,6,8,1,0,1,0,0,20,0,0,6,6,6,13,0,0,6,6,6,13,0,9,0,1.0,1.0,1
3807,1,12,1,3,0,12,1,19,24,1,1,0,0,1,0,0,55,0,0,6,6,6,13,0,1,6,6,6,12,0,7,2,1.0,1.0,1
3808,4,11,1,5,1,2,1,19,24,1,1,0,0,1,0,0,53,0,15,18,18,17,13,0,13,18,18,16,13,0,7,2,0.9444444444444444,0.8888888888888888,0
3809,2,12,1,3,0,1,1,19,24,1,1,0,0,1,0,0,54,0,0,6,8,4,12,0,0,6,12,5,12,0,7,2,0.6666666666666666,0.8333333333333334,0
3810,1,14,1,12,1,1,1,22,27,10,8,1,0,1,0,1,18,0,0,7,8,5,12,0,0,7,8,5,12,0,7,2,0.7142857142857143,0.7142857142857143,0
3811,1,12,1,3,0,1,1,22,27,10,9,0,1,0,0,0,44,0,2,8,12,4,12,2,2,7,9,4,12,2,8,1,0.5,0.5714285714285714,0
3812,1,14,1,10,1,1,1,22,27,10,7,1,0,1,0,0,28,0,8,11,11,9,11,0,8,11,13,9,12,0,10,1,0.8181818181818182,0.8181818181818182,1
3813,1,4,1,3,0,17,1,13,14,10,5,0,0,1,0,0,37,0,12,14,14,14,16,0,8,11,11,11,16,0,8,1,1.0,1.0,1
3814,1,14,1,10,1,1,1,11,12,12,12,1,0,1,0,0,20,0,8,10,14,9,12,0,3,7,10,7,11,0,7,2,0.9,1.0,1
3815,1,1,3,12,1,1,1,13,3,4,3,1,0,1,0,0,18,0,0,7,8,7,12,0,0,8,11,7,12,0,15,2,1.0,0.875,0
3816,1,1,1,10,1,1,1,13,14,10,10,1,0,1,1,0,19,0,0,6,9,4,11,0,0,6,12,3,11,0,8,1,0.6666666666666666,0.5,0
3817,1,8,1,4,1,1,1,23,27,6,10,1,0,1,1,1,23,0,17,18,19,18,11,0,12,13,13,13,12,0,15,2,1.0,1.0,1
3818,1,8,1,10,1,1,1,13,27,7,7,0,0,1,1,0,22,0,0,6,0,0,0,0,0,6,0,0,0,0,13,0,0.0,0.0,0
3819,1,12,1,11,1,1,1,3,14,4,6,0,0,0,1,0,24,0,0,6,0,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
3820,1,15,1,4,1,14,1,4,4,5,3,1,0,1,1,0,22,0,0,6,13,5,13,0,0,6,13,2,11,0,12,0,0.8333333333333334,0.3333333333333333,0
3821,1,12,1,4,1,1,1,1,28,6,7,0,0,1,1,0,26,0,0,6,9,0,0,0,0,6,6,0,0,0,13,0,0.0,0.0,0
3822,1,8,6,15,1,1,1,22,27,6,6,1,0,1,1,0,18,0,0,6,6,6,15,0,0,6,6,6,14,0,9,0,1.0,1.0,1
3823,1,15,1,8,1,14,1,23,14,10,10,0,0,1,1,0,24,0,2,6,8,4,11,0,1,6,8,2,13,0,11,0,0.6666666666666666,0.3333333333333333,0
3824,1,1,1,7,1,1,1,1,28,5,4,1,0,1,1,0,18,0,0,5,5,0,0,0,0,5,6,1,15,0,10,1,0.0,0.2,0
3825,1,1,1,2,1,1,1,1,28,8,9,1,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0
3826,1,12,1,11,1,12,1,22,27,10,5,0,0,1,1,0,27,0,0,6,11,3,11,0,0,6,10,3,14,0,16,0,0.5,0.5,0
3827,1,15,1,4,1,14,1,22,27,10,7,1,0,1,1,1,20,0,0,6,10,5,12,0,0,6,6,5,13,0,12,0,0.8333333333333334,0.8333333333333334,1
3828,1,1,1,7,1,1,1,10,1,5,11,1,0,1,1,0,19,0,0,5,10,0,0,0,0,5,10,1,14,3,7,2,0.0,0.2,0
3829,1,1,1,6,1,1,1,23,28,5,10,0,0,1,1,1,18,0,0,6,8,6,15,0,0,6,9,4,15,0,11,0,1.0,0.6666666666666666,0
3830,1,1,3,12,1,1,1,1,1,5,5,1,0,1,1,0,18,0,0,8,8,7,12,0,0,8,8,7,12,0,10,1,0.875,0.875,1
3831,1,8,1,14,1,1,1,22,27,10,10,1,0,1,1,0,19,0,0,6,7,5,13,0,0,6,10,5,13,0,10,1,0.8333333333333334,0.8333333333333334,0
3832,1,14,1,5,1,1,1,22,27,10,10,1,0,1,1,0,34,0,7,12,12,7,11,0,4,12,12,7,11,0,7,2,0.5833333333333334,0.5833333333333334,0
3833,1,1,1,10,1,1,1,23,14,9,11,1,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,16,0,0.0,0.0,0
3834,1,1,1,15,1,1,1,1,14,5,5,0,0,1,1,1,19,0,0,6,10,4,14,0,0,6,9,6,12,0,9,0,0.6666666666666666,1.0,1
3835,2,12,1,4,1,1,1,2,2,2,5,0,0,1,1,0,30,0,3,12,12,3,12,0,5,12,16,5,11,0,15,2,0.25,0.4166666666666667,0
3836,1,14,1,15,1,1,1,1,3,10,4,0,0,0,1,0,22,0,0,4,4,0,0,4,0,5,8,3,12,0,10,1,0.0,0.6,0
3837,1,8,1,9,1,1,1,3,28,2,10,0,0,0,1,0,19,0,0,5,13,4,10,0,0,5,7,3,11,0,15,2,0.8,0.6,0
3838,1,1,1,9,1,1,1,23,1,10,9,0,0,1,1,0,21,0,0,5,9,1,10,0,0,5,10,1,10,0,7,2,0.2,0.2,0
3839,1,1,2,2,1,1,1,22,27,10,10,1,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0
3840,1,1,1,11,1,1,1,22,27,10,10,0,0,1,1,1,19,0,0,6,7,6,11,0,0,6,12,3,11,0,10,1,1.0,0.5,0
3841,1,1,1,10,1,1,1,13,28,8,8,0,0,1,1,0,20,0,0,6,12,4,11,0,0,6,13,3,11,0,15,2,0.6666666666666666,0.5,0
3842,1,12,1,4,1,12,1,3,1,3,9,1,0,1,1,0,35,0,0,6,13,3,11,0,0,6,10,0,0,0,13,0,0.5,0.0,0
3843,1,7,2,9,1,1,1,22,27,10,10,1,0,1,1,0,20,0,0,5,8,1,10,0,0,5,7,1,11,0,7,2,0.2,0.2,0
3844,1,1,1,8,1,1,1,6,9,5,6,0,0,1,1,0,21,0,0,5,8,3,14,0,0,5,5,5,12,0,7,2,0.6,1.0,1
3845,1,12,1,6,1,9,1,19,24,13,13,0,1,0,1,0,27,0,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
3846,1,14,1,15,1,1,1,22,28,10,6,1,0,0,1,0,26,0,0,6,12,3,12,0,0,6,15,0,0,0,9,0,0.5,0.0,0
3847,1,8,1,15,1,1,1,1,23,4,4,0,0,0,1,0,20,0,0,6,10,0,0,0,0,5,10,0,0,0,10,1,0.0,0.0,0
3848,1,12,1,4,1,1,1,22,27,7,7,0,1,0,1,0,28,0,4,10,19,8,11,0,2,8,17,5,11,1,15,2,0.8,0.625,0
3849,1,1,3,15,1,1,1,13,28,10,8,1,0,1,1,0,19,0,0,6,6,6,13,0,0,6,6,6,13,0,11,0,1.0,1.0,1
3850,1,14,1,17,0,1,1,22,14,10,10,0,0,0,1,0,47,0,0,5,5,0,0,0,0,5,5,0,0,0,12,3,0.0,0.0,0
3851,4,12,1,15,1,9,1,22,27,5,10,0,0,0,1,0,55,0,0,6,8,5,11,0,0,6,9,5,12,0,10,1,0.8333333333333334,0.8333333333333334,0
3852,1,14,1,4,1,1,1,22,27,6,10,1,0,1,1,0,39,0,0,6,8,0,0,0,1,6,8,2,11,0,16,0,0.0,0.3333333333333333,0
3853,2,1,1,4,1,1,1,22,27,10,10,1,1,1,1,0,35,0,14,17,17,14,10,1,12,12,12,12,10,0,15,2,0.8235294117647058,1.0,0
3854,1,12,1,10,1,1,1,22,20,1,5,0,0,0,1,0,32,0,0,6,10,2,11,0,0,6,12,0,0,0,7,2,0.3333333333333333,0.0,0
3855,1,1,4,15,1,1,1,3,10,3,10,1,0,1,1,0,20,0,0,6,6,6,16,0,0,6,6,6,16,0,8,1,1.0,1.0,1
3856,1,12,1,11,1,1,1,22,27,10,10,0,0,1,1,0,36,0,0,6,8,6,13,0,0,6,9,5,13,0,12,3,1.0,0.8333333333333334,1
3857,1,12,1,17,0,12,1,23,14,10,11,0,1,1,1,1,34,0,0,5,11,5,14,0,0,5,14,5,14,5,16,0,1.0,1.0,1
3858,1,1,1,14,1,1,1,23,14,1,3,1,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,9,0,0.0,0.0,0
3859,1,14,1,17,0,1,1,22,14,4,11,0,0,1,1,1,42,0,0,5,14,1,10,0,0,5,14,1,11,0,13,0,0.2,0.2,0
3860,1,12,1,4,1,12,1,22,14,10,8,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11,0,12,0,0.16666666666666666,0.6666666666666666,0
3861,1,9,1,15,1,1,1,23,28,7,8,1,0,1,1,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,8,1,0.16666666666666666,0.0,0
3862,1,1,1,15,1,1,1,13,28,10,10,0,0,1,1,1,18,0,0,6,6,5,12,0,0,6,6,6,12,0,12,3,0.8333333333333334,1.0,1
3863,1,1,2,10,1,1,1,23,14,10,8,1,0,1,1,0,19,0,0,6,10,6,11,0,0,6,7,6,11,0,7,2,1.0,1.0,1
3864,1,14,1,6,1,1,1,3,14,5,7,0,1,0,1,0,34,0,2,6,13,3,11,0,0,6,8,2,11,0,13,0,0.5,0.3333333333333333,0
3865,1,8,2,15,1,1,1,1,1,5,6,0,0,1,1,0,20,0,0,6,15,2,12,0,0,6,12,0,0,0,10,1,0.3333333333333333,0.0,0
3866,1,1,1,12,1,1,1,22,27,8,8,0,0,1,1,0,20,0,0,7,8,0,0,1,0,7,7,0,0,0,13,0,0.0,0.0,0
3867,1,8,1,12,1,1,1,13,14,5,10,0,0,1,1,0,21,0,0,8,8,7,14,0,0,8,8,7,14,0,10,1,0.875,0.875,1
3868,1,15,1,4,1,14,1,1,14,4,11,1,0,1,1,0,19,0,0,6,9,6,12,0,0,6,14,4,13,0,12,0,1.0,0.6666666666666666,1
3869,1,12,1,6,1,1,1,1,1,5,5,0,1,0,1,0,31,0,0,5,13,4,13,1,0,5,12,3,11,1,9,0,0.8,0.6,0
3870,1,8,1,14,1,1,1,1,27,5,6,0,0,1,1,0,21,0,0,6,8,6,14,0,0,6,9,5,14,0,11,0,1.0,0.8333333333333334,1
3871,1,1,1,9,1,1,1,23,28,10,10,0,0,1,1,1,20,0,0,5,8,5,12,0,0,5,7,5,11,0,13,0,1.0,1.0,1
3872,1,14,2,12,1,6,1,1,14,5,11,0,0,1,1,0,22,0,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0.8571428571428571,0.8571428571428571,1
3873,1,1,2,5,1,1,1,13,14,4,4,1,0,0,1,0,19,0,0,6,9,4,12,0,0,6,6,0,0,0,9,0,0.6666666666666666,0.0,0
3874,1,12,1,8,1,1,1,1,1,12,2,1,1,0,1,0,41,0,0,5,5,0,0,1,0,5,5,0,0,5,12,3,0.0,0.0,0
3875,1,14,1,12,1,12,1,19,24,1,1,1,0,1,1,0,27,0,0,7,7,0,0,6,0,7,7,0,0,6,7,2,0.0,0.0,0
3876,1,8,1,12,1,1,1,1,1,5,11,0,0,1,0,0,19,0,0,7,7,7,13,0,0,8,8,7,13,0,13,0,1.0,0.875,0
3877,1,9,2,12,1,1,10,1,1,5,4,1,0,1,0,1,20,1,0,8,8,8,14,0,0,8,8,8,14,0,9,0,1.0,1.0,1
3878,1,14,4,12,1,6,1,23,27,6,10,1,0,1,0,1,19,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
3879,2,12,1,17,0,1,1,22,27,10,10,0,0,1,0,0,35,0,0,5,5,5,11,0,0,5,6,5,11,0,15,2,1.0,1.0,1
3880,1,8,5,15,1,1,1,13,10,8,4,1,0,1,0,0,22,0,0,6,7,6,13,0,0,6,7,6,15,0,13,0,1.0,1.0,1
3881,1,1,2,11,1,1,1,1,14,6,8,1,0,1,0,1,20,0,0,6,6,6,13,0,0,6,6,6,15,0,11,0,1.0,1.0,1
3882,1,1,1,14,1,1,1,22,28,10,10,1,1,0,0,0,18,0,0,6,7,4,11,0,0,6,9,4,10,0,10,1,0.6666666666666666,0.6666666666666666,0
3883,1,1,1,10,1,1,1,22,27,10,10,1,0,1,0,1,18,0,0,6,7,5,10,0,0,6,9,4,11,0,12,0,0.8333333333333334,0.6666666666666666,1
3884,1,4,1,12,1,3,1,1,27,10,6,0,0,1,0,0,30,0,0,8,8,7,15,0,0,8,8,7,15,0,10,1,0.875,0.875,1
3885,1,9,1,10,1,1,1,23,28,10,8,0,1,1,0,1,18,0,0,6,9,6,10,0,0,6,8,6,12,0,11,0,1.0,1.0,1
3886,1,1,1,11,1,1,1,13,14,8,9,1,0,1,0,1,20,0,0,6,6,6,14,0,0,6,7,5,15,0,12,0,1.0,0.8333333333333334,0
3887,1,1,1,10,1,1,1,13,28,10,10,0,0,1,0,1,19,0,0,6,12,4,10,0,0,6,11,4,10,0,12,0,0.6666666666666666,0.6666666666666666,0
3888,1,8,1,6,1,1,1,23,28,6,4,0,0,1,0,0,19,0,0,5,7,5,13,1,0,5,7,5,13,0,7,2,1.0,1.0,1
3889,1,1,2,13,1,1,1,1,28,4,9,1,0,1,0,1,21,0,0,7,7,7,12,0,0,8,8,8,14,0,15,2,1.0,1.0,1
3890,1,9,1,16,1,1,1,1,14,20,41,1,1,1,0,0,21,0,0,7,7,7,13,0,0,7,8,6,12,0,8,1,1.0,0.8571428571428571,0
3891,1,1,4,14,1,1,1,1,1,10,10,1,0,1,0,0,18,0,0,6,6,6,14,0,0,6,7,6,13,0,8,1,1.0,1.0,0
3892,1,1,3,9,1,1,1,1,1,6,8,1,0,1,0,1,18,0,0,5,11,4,14,0,0,5,7,4,12,0,12,3,0.8,0.8,1
3893,4,12,1,6,1,1,1,22,27,12,12,0,0,0,0,0,35,0,0,5,14,1,12,2,0,5,11,2,10,1,9,0,0.2,0.4,0
3894,1,1,6,12,1,1,14,1,1,10,7,1,0,1,0,0,21,1,0,7,11,4,13,0,0,7,9,5,13,0,11,0,0.5714285714285714,0.7142857142857143,0
3895,1,1,1,12,1,1,1,23,27,10,8,1,0,1,1,1,18,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
3896,1,8,5,5,1,1,1,13,1,6,6,1,0,1,1,0,22,0,0,6,6,1,11,0,0,6,6,0,0,0,9,0,0.16666666666666666,0.0,0
3897,1,8,1,12,1,1,1,23,1,10,7,1,0,1,1,1,20,0,0,7,8,7,11,0,0,8,8,8,12,0,15,2,1.0,1.0,1
3898,2,12,1,11,1,1,1,22,27,5,8,1,0,1,0,0,34,0,0,6,7,5,12,0,0,6,8,5,12,0,9,0,0.8333333333333334,0.8333333333333334,1
3899,2,4,1,9,1,3,1,22,27,10,10,0,0,1,0,0,33,0,3,8,9,5,12,2,2,7,13,5,11,0,10,1,0.625,0.7142857142857143,0
3900,1,1,3,12,1,1,1,22,28,10,10,1,0,1,0,1,22,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
3901,1,8,3,11,1,1,1,22,27,10,7,1,0,1,0,1,20,0,0,6,11,4,11,0,0,6,12,3,11,0,7,2,0.6666666666666666,0.5,0
3902,2,12,1,9,1,1,1,22,27,7,11,0,0,1,0,0,35,0,0,5,6,4,14,0,0,5,10,4,11,0,10,1,0.8,0.8,0
3903,2,12,1,9,1,1,1,23,27,5,8,1,0,0,0,0,39,0,0,5,12,3,10,2,0,5,15,3,10,0,9,0,0.6,0.6,0
3904,1,9,6,12,1,1,1,23,27,10,6,1,0,0,0,0,19,0,0,7,14,0,0,0,0,8,0,0,0,0,11,0,0.0,0.0,0
3905,4,12,1,11,1,1,1,22,27,10,9,0,0,1,0,1,36,0,0,6,10,6,11,0,0,6,14,3,11,0,10,1,1.0,0.5,1
3906,1,1,2,12,1,1,1,22,27,10,10,1,0,1,0,1,21,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
3907,1,1,1,10,1,1,1,3,28,2,6,1,0,1,0,0,22,0,0,6,11,4,12,1,0,6,13,3,13,0,9,0,0.6666666666666666,0.5,0
3908,2,12,1,10,1,1,1,23,28,10,8,0,1,1,0,1,42,0,0,6,8,6,13,0,0,6,7,6,15,0,11,0,1.0,1.0,1
3909,1,12,1,7,1,1,1,22,27,12,12,1,0,1,0,0,34,0,0,5,5,0,0,0,0,5,6,0,0,0,10,1,0.0,0.0,0
3910,1,8,1,15,1,1,1,13,14,5,5,1,0,1,0,0,20,0,0,6,9,6,11,0,0,6,8,5,11,0,7,2,1.0,0.8333333333333334,0
3911,2,15,1,3,0,14,1,22,14,10,11,0,0,1,0,0,33,0,3,6,7,6,15,0,2,6,7,6,15,0,13,0,1.0,1.0,1
3912,1,1,4,11,1,1,1,1,14,10,7,1,0,1,0,0,20,0,0,6,8,5,11,0,0,6,9,5,11,0,13,0,0.8333333333333334,0.8333333333333334,1
3913,1,1,2,14,1,1,1,15,21,1,6,1,1,1,0,0,19,0,0,5,8,4,12,0,0,5,7,4,12,2,7,2,0.8,0.8,1
3914,2,14,1,17,0,3,1,22,14,10,5,0,1,1,0,0,34,0,4,10,25,5,12,0,3,9,18,8,12,0,16,0,0.5,0.8888888888888888,0
3915,1,1,1,9,1,1,1,22,27,10,7,1,0,1,0,0,18,0,0,5,6,5,13,0,0,5,5,5,14,0,7,2,1.0,1.0,1
3916,1,8,1,3,0,1,1,23,27,7,7,0,0,1,0,1,24,0,0,6,11,4,12,0,0,6,7,6,13,0,10,1,0.6666666666666666,1.0,1
3917,1,1,1,16,1,1,1,13,10,10,8,1,0,1,0,0,18,0,0,6,6,6,13,0,0,6,7,6,12,0,7,2,1.0,1.0,1
3918,1,1,1,14,1,1,1,22,27,11,7,1,0,1,0,0,20,0,0,5,6,3,13,0,0,5,7,3,13,1,7,2,0.6,0.6,0
3919,1,8,1,12,1,1,1,1,1,5,4,1,0,1,0,0,21,0,0,8,8,7,12,0,0,8,8,7,12,0,10,1,0.875,0.875,1
3920,1,1,5,10,1,1,1,23,1,10,6,1,0,1,0,1,19,0,0,6,8,6,11,0,0,6,13,3,11,0,9,0,1.0,0.5,1
3921,1,8,4,12,1,1,1,23,14,6,8,0,0,1,0,1,19,0,0,7,8,6,13,0,0,8,8,8,12,0,15,2,0.8571428571428571,1.0,1
3922,1,1,1,10,1,1,1,13,14,6,6,1,0,1,0,1,18,0,0,6,10,4,12,0,0,6,8,6,12,0,12,0,0.6666666666666666,1.0,1
3923,4,12,1,3,0,1,1,22,27,6,6,0,0,1,0,1,38,0,4,9,13,8,12,0,2,7,9,7,13,0,13,0,0.8888888888888888,1.0,1
3924,1,1,1,2,1,1,1,13,14,6,5,1,1,1,1,0,21,0,6,12,12,11,11,0,4,11,18,9,11,1,8,1,0.9166666666666666,0.8181818181818182,0
3925,1,14,1,9,1,1,11,1,5,10,11,1,0,1,1,0,23,1,0,5,6,1,10,0,0,5,5,0,0,0,15,2,0.2,0.0,0
3926,1,8,5,12,1,1,1,13,1,5,4,1,0,1,0,0,19,0,0,8,8,8,14,0,0,8,8,8,14,0,9,0,1.0,1.0,1
3927,1,1,2,15,1,1,1,23,27,6,4,1,1,0,0,0,18,0,0,6,8,6,14,0,0,6,6,5,12,0,13,0,1.0,0.8333333333333334,0
3928,1,1,6,2,1,1,1,13,27,6,6,1,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,1
3929,1,12,1,4,1,1,1,13,14,10,7,1,0,1,0,0,24,0,0,6,10,5,11,0,0,6,13,4,11,0,12,0,0.8333333333333334,0.6666666666666666,0
3930,1,1,1,15,1,1,2,1,1,6,10,0,0,1,0,1,18,1,0,6,6,6,13,0,0,6,6,6,14,0,12,3,1.0,1.0,1
3931,1,1,1,8,1,1,1,3,1,5,10,1,0,1,0,0,18,0,0,6,8,6,14,0,0,6,9,6,12,0,13,0,1.0,1.0,1
3932,1,4,1,17,0,15,1,13,14,8,4,0,0,1,0,0,26,0,5,10,13,8,12,0,5,10,12,10,13,0,11,0,0.8,1.0,1
3933,1,1,1,9,1,1,1,13,14,10,10,0,1,1,0,0,19,0,0,5,13,1,10,0,0,5,8,2,10,0,12,0,0.2,0.4,0
3934,1,9,3,14,1,1,1,23,28,10,10,1,0,1,0,1,19,0,0,6,10,0,0,0,0,6,6,0,0,0,12,3,0.0,0.0,0
3935,1,1,1,11,1,1,1,23,27,6,6,0,0,1,0,0,19,0,0,6,12,4,11,0,0,6,6,4,12,0,16,0,0.6666666666666666,0.6666666666666666,0
3936,1,1,1,8,1,1,1,22,27,10,10,1,1,1,0,0,20,0,0,5,10,2,12,2,0,5,9,4,11,0,9,0,0.4,0.8,0
3937,1,1,3,11,1,1,1,13,14,10,10,1,0,1,0,0,22,0,0,6,10,4,10,0,0,6,12,2,13,0,9,0,0.6666666666666666,0.3333333333333333,0
3938,1,1,2,12,1,1,1,13,1,6,6,1,0,1,0,0,19,0,0,7,7,7,14,0,0,8,9,8,15,0,11,0,1.0,1.0,1
3939,1,1,5,12,1,1,1,3,1,6,11,1,0,1,0,0,20,0,0,7,7,7,14,0,0,8,8,8,15,0,12,0,1.0,1.0,1
3940,2,12,1,9,1,1,1,22,27,6,6,0,0,1,0,0,36,0,0,5,8,3,11,0,0,5,12,4,13,0,10,1,0.6,0.8,0
3941,1,12,1,16,1,12,1,13,4,10,5,1,0,1,0,0,29,0,0,7,14,0,0,0,0,6,6,0,0,0,11,0,0.0,0.0,0
3942,1,8,3,10,1,1,1,3,3,3,3,1,0,1,0,0,19,0,0,6,10,6,12,0,0,6,12,4,11,0,12,3,1.0,0.6666666666666666,1
3943,5,12,1,9,1,1,1,1,1,5,9,0,1,0,0,0,24,0,0,5,0,0,0,0,0,5,0,0,0,0,13,0,0.0,0.0,0
3944,5,12,1,4,1,1,1,1,1,5,9,0,1,0,0,0,27,0,0,6,6,0,0,0,0,6,7,0,0,0,8,1,0.0,0.0,0
3945,1,8,1,15,1,1,1,22,27,10,9,1,0,1,0,1,18,0,0,6,7,6,13,0,0,6,7,6,14,0,13,0,1.0,1.0,1
3946,1,8,2,2,1,1,1,3,1,3,7,1,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.0,0.0,1
3947,1,8,4,13,1,1,1,23,27,4,8,1,0,1,0,0,21,0,0,7,0,0,0,0,0,7,0,0,0,0,12,3,0.0,0.0,0
3948,2,12,1,14,1,1,1,22,14,10,5,0,0,1,0,1,43,0,0,6,8,5,11,0,0,6,9,5,13,0,12,0,0.8333333333333334,0.8333333333333334,1
